id_pvt_service,id_pvt_user,fullname_user,name_service,category,experience,type_service,type_cost,cost,type_money,business_days,open,close,country,country_name,state,state_name,city,city_name,description,image,status,date,date_update
SER6600106UYCPBEFVIC,US8187270TGUPFRCER,Azuzena Jimenez Mejia,Guia Turista,Tourism,5,in situ,project,9250,USD,"L,Ma,Mi,J,V,S,D",15:00,22:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,9.jpg,Active,2016-06-08 10:50:00,2016-06-08 10:50:00
SER6638478NVHQQXVVIC,US9004361CZMQVUYER,Uriel Oca Martinez,Guia Turista,Tourism,4,office,repair,4585,USD,"L,Ma,Mi,J,V,S,D",16:00,23:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,16.jpg,Active,2016-06-09 10:50:00,2016-06-09 10:50:00
SER6763240JOOKNFKVIC,US5374760LAQLFLQER,Oscar Benitez Avila,Guia Turista,Tourism,1,all,workingDay,9034,USD,"L,Ma,Mi,J,V,S,D",10:00,17:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,4.jpg,Active,2016-06-10 10:50:00,2016-06-10 10:50:00
SER6872566SOQLUKFVIC,US1478508LLCBQMFER,Beto Briones Ortega,Guia Turista,Tourism,1,in situ,equipment,9852,EUR,"L,Ma,Mi,J,V,S,D",10:00,17:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,6.jpg,Active,2016-06-11 10:50:00,2016-06-11 10:50:00
SER7054543KDHVOXZVIC,US1826888GMDYPDWER,Walter Lozada Martinez,Guia Turista,Tourism,2,all,day,4020,USD,"L,Ma,Mi,J,V,S,D",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,4.jpg,Active,2016-06-12 10:50:00,2016-06-12 10:50:00
SER7062465ZLOWYPAVIC,US5065702OCOHHOIER,Patricia Bolanos Larios,Guia Turista,Tourism,3,face to face,week,2964,MXN,"L,Ma,Mi,J,V,S,D",11:00,18:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,20.jpg,Active,2016-06-13 10:50:00,2016-06-13 10:50:00
SER8009541SDHTVIVVIC,US4529182VCKWOSUER,Fatima Ramirez Islas,Guia Turista,Tourism,4,office,day,9602,MXN,"L,Ma,Mi,J,V,S,D",11:00,18:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,15.jpg,Active,2016-06-14 10:50:00,2016-06-14 10:50:00
SER8135208YRQMOFLVIC,US5326378DMENUVQER,Alejandro Montreal Puebla,Guia Turista,Tourism,5,other,month,604,EUR,"L,Ma,Mi,J,V,S,D",13:00,20:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,17.jpg,Active,2016-06-15 10:50:00,2016-06-15 10:50:00
SER8481783AXIZWQMVIC,US3915120HYYFAROER,Rose Salas Larios,Guia Turista,Tourism,5,in situ,project,5713,MXN,"L,Ma,Mi,J,V,S,D",15:00,22:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,9.jpg,Active,2016-06-16 10:50:00,2016-06-16 10:50:00
SER8582157GUTLDGFVIC,US8994502RDEMAQQER,Saul Prado Britos,Guia Turista,Tourism,3,other,repair,5594,EUR,"L,Ma,Mi,J,V,S,D",13:00,20:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,11.jpg,Active,2016-06-17 10:50:00,2016-06-17 10:50:00
SER8798130LYWICILVIC,US7986076GMKAREUER,Felipe Sandoval Islas,Guia Turista,Tourism,4,from distance,day,4445,MXN,"L,Ma,Mi,J,V,S,D",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,5.jpg,Active,2016-06-18 10:50:00,2016-06-18 10:50:00
SER8943010OYUBIXXVIC,US4538087BLRVKYCER,Ramiro Duarte Oca,Guia Turista,Tourism,2,face to face,project,5644,EUR,"L,Ma,Mi,J,V,S,D",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,20.jpg,Active,2016-06-19 10:50:00,2016-06-19 10:50:00
SER9207853YUTWSWCVIC,US5969568CMGBMDOER,Saul Benitez Garza,Guia Turista,Tourism,5,face to face,project,874,MXN,"L,Ma,Mi,J,V,S,D",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,10.jpg,Active,2016-06-20 10:50:00,2016-06-20 10:50:00
SER9369298IAYYFYMVIC,US8465728FJNHINQER,Osmar Salas Jerez,Guia Turista,Tourism,5,in situ,repair,8438,MXN,"L,Ma,Mi,J,V",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,5.jpg,Active,2016-06-21 10:50:00,2016-06-21 10:50:00
SER9393848BZUODZIVIC,US4923513JIOSYTWER,German Martinez Larios,Guia Turista,Tourism,3,other,contract,8465,USD,"L,Ma,Mi,J,V",16:00,23:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,6.jpg,Active,2016-06-22 10:50:00,2016-06-22 10:50:00
SER9444225UIWKHDMVIC,US5713969FIRIJATER,Alejandro Ramirez Leon,Guia Turista,Tourism,4,in situ,month,3406,EUR,"L,Ma,Mi,J,V",13:00,20:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,6.jpg,Active,2016-06-23 10:50:00,2016-06-23 10:50:00
SER9554022RDZAUAMVIC,US6025647THVOSZWER,Daniel Jimenez Sanchez,Guia Turista,Tourism,4,office,hour,5164,MXN,"L,Ma,Mi,J,V",16:00,23:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,3.jpg,Active,2016-06-24 10:50:00,2016-06-24 10:50:00
SER9626343SULQROWVIC,US2455957SKVZFFKER,Martin Salas Lima,Guia Turista,Tourism,1,other,fifteen days,272,USD,"L,Ma,Mi,J,V",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Guia en el estado de Cancun,12.jpg,Active,2016-06-25 10:50:00,2016-06-25 10:50:00
SER1035995CCWOVJFVIC,US5016526UFDHVMXER,Enrique Lozada Fernandez,Ingeniero Aeronautico,Engineering,2,office,month,964,MXN,"L,Ma,Mi,J,V",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,20.jpg,Active,2016-06-26 10:50:00,2016-06-26 10:50:00
SER1064717TTZRUIKVIC,US7850898ILOFJARER,Ramiro Molina Larios,Ingeniero Aeronautico,Engineering,5,all,week,8012,EUR,"L,Ma,Mi,J,V",08:00,15:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,7.jpg,Active,2016-06-27 10:50:00,2016-06-27 10:50:00
SER1067988RVCYQVTVIC,US4628509XGTHTZRER,Norma Montalvo Duarte,Ingeniero Aeronautico,Engineering,4,in situ,project,7452,USD,"L,Ma,Mi,J,V",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,19.jpg,Active,2016-06-28 10:50:00,2016-06-28 10:50:00
SER1199440WFWQLXZVIC,US4357877RMHXREOER,Eduardo Castillo Bolanos,Ingeniero Aeronautico,Engineering,4,office,workingDay,6730,USD,"L,Ma,Mi,J,V",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,14.jpg,Active,2016-06-29 10:50:00,2016-06-29 10:50:00
SER1610269NFBHMIEVIC,US7800666URYSWKXER,Claudia Martinez Beltran,Ingeniero Aeronautico,Engineering,3,office,contract,394,USD,"L,Ma,Mi,J,V",13:00,20:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,16.jpg,Active,2016-06-30 10:50:00,2016-06-30 10:50:00
SER1825528XVKPPYYVIC,US1969849VOYVQKLER,Manuel Ortega Salas,Ingeniero Aeronautico,Engineering,1,in situ,contract,3344,MXN,"L,Ma,Mi,J,V",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,7.jpg,Active,2016-07-01 10:50:00,2016-07-01 10:50:00
SER2491466YDNRUDIVIC,US1794459ZTHSJZLER,Azuzena Bolanos Ceballos,Ingeniero Aeronautico,Engineering,1,all,equipment,280,USD,"L,Ma,Mi,J,V,S",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,8.jpg,Active,2016-07-02 10:50:00,2016-07-02 10:50:00
SER2910123VKEUOORVIC,US5187470SVJWZPPER,Irma Alvarez Islas,Ingeniero Aeronautico,Engineering,4,all,day,5045,MXN,"L,Ma,Mi,J,V,S",11:00,18:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,12.jpg,Active,2016-07-03 10:50:00,2016-07-03 10:50:00
SER3252356MKJXLSGVIC,US9443110XWDKNWAER,Paola Baron Bolanos,Ingeniero Aeronautico,Engineering,1,face to face,project,2184,MXN,"L,Ma,Mi,J,V,S",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,20.jpg,Active,2016-07-04 10:50:00,2016-07-04 10:50:00
SER3307457CVEJLBJVIC,US2140117OJOLAAUER,Kevin Hernandez Ortega,Ingeniero Aeronautico,Engineering,2,face to face,month,6538,USD,"L,Ma,Mi,J,V,S",15:00,22:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,3.jpg,Active,2016-07-05 10:50:00,2016-07-05 10:50:00
SER3687951DJYOHHCVIC,US9856107FHLUCEOER,Tony Jimenez Avila,Ingeniero Aeronautico,Engineering,4,all,day,3098,MXN,"L,Ma,Mi,J,V,S",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,4.jpg,Active,2016-07-06 10:50:00,2016-07-06 10:50:00
SER4276243LRVBEYOVIC,US4549066VYZPOCFER,Pedro Benitez Lima,Ingeniero Aeronautico,Engineering,1,face to face,workingDay,4372,MXN,"L,Ma,Mi,J,V,S",15:00,22:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,20.jpg,Active,2016-07-07 10:50:00,2016-07-07 10:50:00
SER4595861JAMVEXOVIC,US2619313RTGGPDMER,Manuel Ortega Duarte,Ingeniero Aeronautico,Engineering,5,office,day,2658,EUR,"L,Ma,Mi,J,V,S",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,10.jpg,Active,2016-07-08 10:50:00,2016-07-08 10:50:00
SER4686666VBGYVRWVIC,US2542001ACZLCVCER,Alejandro Perez Beltran,Ingeniero Aeronautico,Engineering,5,office,repair,4714,USD,"L,Ma,Mi,J,V,S",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,7.jpg,Active,2016-07-09 10:50:00,2016-07-09 10:50:00
SER5390887NGOXOETVIC,US9013576ICVGDNSER,Carlos Peralta Peralta,Ingeniero Aeronautico,Engineering,5,in situ,day,3472,MXN,"L,Ma,Mi,J,V,S",08:00,15:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,18.jpg,Active,2016-07-10 10:50:00,2016-07-10 10:50:00
SER6761232PTPFWUHVIC,US8412881EQRQRSEER,Paco Benitez Prado,Ingeniero Aeronautico,Engineering,4,other,month,7968,USD,"L,Ma,Mi,J,V,S",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,17.jpg,Active,2016-07-11 10:50:00,2016-07-11 10:50:00
SER7344777VIQVINIVIC,US7196426FCHINRDER,Jose Ceballos Lucas,Ingeniero Aeronautico,Engineering,1,office,fifteen days,6409,MXN,"L,Ma,Mi,J,V,S",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,6.jpg,Active,2016-07-12 10:50:00,2016-07-12 10:50:00
SER7630998KCYKRFNVIC,US3058209TALIPWDER,Azuzena Alvarez Molina,Ingeniero Aeronautico,Engineering,1,other,hour,4552,USD,"L,Ma,Mi",16:00,23:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,19.jpg,Active,2016-07-13 10:50:00,2016-07-13 10:50:00
SER8311000DPFNTKYVIC,US7873157WCJBLXCER,Esteban Bolanos Otero,Ingeniero Aeronautico,Engineering,4,office,day,3994,USD,"L,Ma,Mi,J",11:00,18:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,1.jpg,Active,2016-07-14 10:50:00,2016-07-14 10:50:00
SER8426710KFQKINYVIC,US4697648CMMLQHKER,Rosemarie Lainez Benitez,Ingeniero Aeronautico,Engineering,2,in situ,project,7175,USD,L,15:00,22:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,4.jpg,Active,2016-07-15 10:50:00,2016-07-15 10:50:00
SER8433284PBDDZKLVIC,US6040779GKUCWXJER,Helena Ortega Lozada,Ingeniero Aeronautico,Engineering,2,in situ,equipment,3047,MXN,Ma,10:00,17:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,6.jpg,Active,2016-07-16 10:50:00,2016-07-16 10:50:00
SER8978366TSFWWEYVIC,US9056717BOVSOUKER,Wanda Montalvo Ledezma,Ingeniero Aeronautico,Engineering,3,face to face,day,6822,EUR,Mi,13:00,20:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,9.jpg,Active,2016-07-17 10:50:00,2016-07-17 10:50:00
SER9372271RVLJPVRVIC,US2436939BACFBMVER,Charly Duarte Jerez,Ingeniero Aeronautico,Engineering,1,other,workingDay,6081,USD,J,13:00,20:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,14.jpg,Active,2016-07-18 10:50:00,2016-07-18 10:50:00
SER9432318AORASRXVIC,US6821810FYDTQMUER,Dennis Lima Puebla,Ingeniero Aeronautico,Engineering,3,in situ,day,9819,MXN,S,14:00,21:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,1.jpg,Active,2016-07-19 10:50:00,2016-07-19 10:50:00
SER9648448LBKNHWZVIC,US2235142MAPCSGIER,Francisco Garza Sandoval,Ingeniero Aeronautico,Engineering,2,in situ,fifteen days,7795,USD,D,15:00,22:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,17.jpg,Active,2016-07-20 10:50:00,2016-07-20 10:50:00
SER9733989JJZLYXSVIC,US6278640NECDVDAER,Juan Montreal Hernandez,Ingeniero Aeronautico,Engineering,4,face to face,repair,9894,USD,"L,Mi",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,14.jpg,Active,2016-07-21 10:50:00,2016-07-21 10:50:00
SER9807148XRGZYLUVIC,US1341286UGEUCLCER,Wilfred Jimenez Lima,Ingeniero Aeronautico,Engineering,5,face to face,day,1715,USD,"L,Ma",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,2.jpg,Active,2016-07-22 10:50:00,2016-07-22 10:50:00
SER9899257TFDXZEYVIC,US5041409KFLJMIIER,Eduardo Britos Puebla,Ingeniero Aeronautico,Engineering,5,from distance,contract,356,EUR,"L,J",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Asesor para el area aeronautica,9.jpg,Active,2016-07-23 10:50:00,2016-07-23 10:50:00
SER3731266LRUIAWSVIC,US8235222PSWYSLPER,America Huerta Benitez,Maestro de Ingles,Education,1,all,workingDay,7811,MXN,"L,V",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B5,1.jpg,Active,2016-07-24 10:50:00,2016-07-24 10:50:00
SER3900034GTPFNILVIC,US6782860NXDLFIDER,Paola Britos Britos,Maestro de Ingles,Education,1,all,repair,7090,MXN,"L,S",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B6,20.jpg,Active,2016-07-25 10:50:00,2016-07-25 10:50:00
SER4166510MIRIBKUVIC,US2784580RCCQIMLER,Jesus Ledezma Benitez,Maestro de Ingles,Education,1,from distance,day,6734,MXN,"L,D",13:00,20:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B8,8.jpg,Active,2016-07-26 10:50:00,2016-07-26 10:50:00
SER6189611DIGRMXCVIC,US7587834MDXMQWZER,Felipe Montreal Baron,Maestro de Ingles,Education,5,all,workingDay,6559,MXN,"Ma,Mi",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B10,12.jpg,Active,2016-07-27 10:50:00,2016-07-27 10:50:00
SER6615550DSPXPVUVIC,US3204155WXLVIWQER,Rose Leon Ospina,Maestro de Ingles,Education,4,from distance,project,1016,EUR,"L,Ma,Mi",15:00,22:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B11,18.jpg,Active,2016-07-28 10:50:00,2016-07-28 10:50:00
SER6777009VZBDJRNVIC,US9746665TSDZZQVER,Victoria Duarte Briones,Maestro de Ingles,Education,4,all,fifteen days,8031,USD,"L,Ma,Mi,J",11:00,18:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B12,7.jpg,Active,2016-07-29 10:50:00,2016-07-29 10:50:00
SER7163257YJZPVFUVIC,US7959377MSKJILXER,Kevin Beltran Leon,Maestro de Ingles,Education,2,office,week,3161,EUR,L,16:00,23:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B14,18.jpg,Active,2016-07-30 10:50:00,2016-07-30 10:50:00
SER7641439AIJKVMIVIC,US5594144TMDKCTZER,German Larios Islas,Maestro de Ingles,Education,2,in situ,day,7370,MXN,Ma,12:00,19:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B17,13.jpg,Active,2016-07-31 10:50:00,2016-07-31 10:50:00
SER8103324BUIREWBVIC,US6102475OSKHASJER,Cindy Lucas Alvarez,Maestro de Ingles,Education,5,all,project,1569,EUR,Mi,11:00,18:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B19,20.jpg,Active,2016-08-01 10:50:00,2016-08-01 10:50:00
SER8597028WRCKFOPVIC,US6242152FUCPQQXER,Carlos Briones Perez,Maestro de Ingles,Education,4,office,month,7276,EUR,J,11:00,18:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B22,12.jpg,Active,2016-08-02 10:50:00,2016-08-02 10:50:00
SER8629795QNDMBJSVIC,US6193545HBJIECWER,Nicole Mejia Montes,Maestro de Ingles,Education,1,in situ,week,3538,EUR,S,10:00,17:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B23,14.jpg,Active,2016-08-03 10:50:00,2016-08-03 10:50:00
SER8640195GSQQKCIVIC,US5210784CWWIXCJER,Rebecca Benitez Bolanos,Maestro de Ingles,Education,3,face to face,project,6952,EUR,D,07:00,14:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B24,4.jpg,Active,2016-08-04 10:50:00,2016-08-04 10:50:00
SER8796734PVSEZNYVIC,US5847406GGMFYPNER,Kevin Benitez Fernandez,Maestro de Ingles,Education,1,all,day,8404,EUR,"L,Mi",16:00,23:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B26,3.jpg,Active,2016-08-05 10:50:00,2016-08-05 10:50:00
SER9170298NLQFFZDVIC,US2588099FNPDMWBER,America Briones Molina,Maestro de Ingles,Education,2,other,hour,2675,MXN,"L,Ma",15:00,22:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B29,4.jpg,Active,2016-08-06 10:50:00,2016-08-06 10:50:00
SER9188648DOPTDDRVIC,US7900350FYYWQNNER,Ramiro Salas Mejia,Maestro de Ingles,Education,5,office,equipment,3118,USD,"L,J",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B30,5.jpg,Active,2016-08-07 10:50:00,2016-08-07 10:50:00
SER9234989NXNLIGRVIC,US7285019ZVMXRPCER,Sara Ospina Islas,Maestro de Ingles,Education,4,face to face,day,2281,MXN,"L,V",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B31,18.jpg,Active,2016-08-08 10:50:00,2016-08-08 10:50:00
SER9650059HAFULRIVIC,US2630779KNCKAGAER,Azuzena Jimenez Juarez,Maestro de Ingles,Education,5,all,contract,8900,USD,"L,S",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B33,19.jpg,Active,2016-08-09 10:50:00,2016-08-09 10:50:00
SER9908029PQJYMLTVIC,US8762414UROUNMCER,Paola Bolanos Ortega,Maestro de Ingles,Education,3,in situ,workingDay,1472,MXN,"L,D",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Clases de ingles niveles A1 A2 Y B36,3.jpg,Active,2016-08-10 10:50:00,2016-08-10 10:50:00
SER1093799MOTQWBBVIC,US6085098AYMJIREER,Uriel Otero Lainez,Maestro de Matematicas,Education,3,other,contract,8508,EUR,"Ma,Mi",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,19.jpg,Active,2016-08-11 10:50:00,2016-08-11 10:50:00
SER1353748CJEAPGTVIC,US8222984IULIISCER,Carmen Alvarez Castillo,Maestro de Matematicas,Education,1,office,fifteen days,5911,USD,"L,Ma,Mi",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,13.jpg,Active,2016-08-12 10:50:00,2016-08-12 10:50:00
SER1469098OKHVUUBVIC,US5249690MCFOSCTER,Saul Mejia Ortega,Maestro de Matematicas,Education,2,all,equipment,6578,EUR,"L,Ma,Mi,J",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,8.jpg,Active,2016-08-13 10:50:00,2016-08-13 10:50:00
SER1755687HGAAVNIVIC,US8351720VMWUIIHER,Ramiro Benitez Lima,Maestro de Matematicas,Education,1,office,week,2465,MXN,L,08:00,15:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,17.jpg,Active,2016-08-14 10:50:00,2016-08-14 10:50:00
SER2502801QWKODPLVIC,US6709219OYGREPWER,Irma Ortega Duarte,Maestro de Matematicas,Education,5,face to face,workingDay,2407,MXN,Ma,11:00,18:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,2.jpg,Active,2016-08-15 10:50:00,2016-08-15 10:50:00
SER2838927ERHOSEUVIC,US7482334PDJCWNZER,Anahi Perez Tijeras,Maestro de Matematicas,Education,3,face to face,workingDay,8903,EUR,Mi,09:00,16:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,14.jpg,Active,2016-08-16 10:50:00,2016-08-16 10:50:00
SER2931217GOFZNEUVIC,US7246483WNVCUQFER,Ramiro Beltran Benitez,Maestro de Matematicas,Education,1,other,contract,3943,MXN,J,14:00,21:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,3.jpg,Active,2016-08-17 10:50:00,2016-08-17 10:50:00
SER4469035STEFCSEVIC,US9168881BQMSXPMER,Felipe Britos Sanchez,Maestro de Matematicas,Education,1,other,project,8418,USD,S,07:00,14:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,13.jpg,Active,2016-08-18 10:50:00,2016-08-18 10:50:00
SER4737236PIKZWDLVIC,US9962129UOCJZYFER,William Montes Mejia,Maestro de Matematicas,Education,2,face to face,repair,6875,USD,D,09:00,16:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,12.jpg,Active,2016-08-19 10:50:00,2016-08-19 10:50:00
SER5337156IWXTHKPVIC,US4253781GCDFWWGER,Sara Lucas Benitez,Maestro de Matematicas,Education,3,office,day,7678,EUR,"L,Mi",10:00,17:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,18.jpg,Active,2016-08-20 10:50:00,2016-08-20 10:50:00
SER5543860SHFLDOMVIC,US6358704WGSNPWIER,Dionisio Montalvo Oca,Maestro de Matematicas,Education,5,other,project,5400,USD,"L,Ma",10:00,17:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,15.jpg,Active,2016-08-21 10:50:00,2016-08-21 10:50:00
SER6057704KTUMZPPVIC,US5154408BJGTQHVER,Victor Alvarez Montreal,Maestro de Matematicas,Education,2,all,project,3458,EUR,"L,J",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,13.jpg,Active,2016-08-22 10:50:00,2016-08-22 10:50:00
SER7114748VIZPSDAVIC,US6351447QOIAKLKER,Hector Rafael Duarte,Maestro de Matematicas,Education,3,all,contract,6373,EUR,"L,V",14:00,21:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,7.jpg,Active,2016-08-23 10:50:00,2016-08-23 10:50:00
SER7692045LDBOJOMVIC,US6706652GGHONFKER,Norma Sanchez Martinez,Maestro de Matematicas,Education,4,other,day,1279,EUR,"L,S",08:00,15:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,8.jpg,Active,2016-08-24 10:50:00,2016-08-24 10:50:00
SER7890856BZFDOYIVIC,US8390132UXMBEXJER,Grecia Garza Castillo,Maestro de Matematicas,Education,5,all,fifteen days,7365,MXN,"L,D",12:00,19:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,2.jpg,Active,2016-08-25 10:50:00,2016-08-25 10:50:00
SER8156868TQLRRJUVIC,US1118920ENDHWTPER,Ramiro Islas Jerez,Maestro de Matematicas,Education,5,all,hour,8137,USD,"Ma,Mi",09:00,16:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,13.jpg,Active,2016-08-26 10:50:00,2016-08-26 10:50:00
SER9656158OIIHYGYVIC,US6227392TRDWBDZER,Lisa Peralta Montes,Maestro de Matematicas,Education,2,face to face,equipment,6848,EUR,"L,Ma,Mi",07:00,14:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,18.jpg,Active,2016-08-27 10:50:00,2016-08-27 10:50:00
SER9911918CEHREYFVIC,US9918563ZBRUNBLER,Hector Lima Martinez,Maestro de Matematicas,Education,1,office,fifteen days,1533,USD,"L,Ma,Mi,J",15:00,22:00,142,NULL,2441,NULL,28041,NULL,Recuperacion en el ambito matematico,14.jpg,Active,2016-08-28 10:50:00,2016-08-28 10:50:00
SER1109202JXMJIQUVIC,US7369970CZQKKHCER,Tony Jimenez Salas,Mantenimiento SERT,Technology,1,office,week,8441,USD,L,11:00,18:00,142,NULL,2441,NULL,28041,NULL,Cualquier mantenimiento a dispositivos electronicos,14.jpg,Active,2016-08-29 10:50:00,2016-08-29 10:50:00
SER1702541YDNDNRKVIC,US5282513UZDUTOMER,Kevin Molina Lucas,Mantenimiento SERT,Technology,3,office,workingDay,5419,USD,Ma,15:00,22:00,142,NULL,2441,NULL,28041,NULL,Cualquier mantenimiento a dispositivos electronicos,3.jpg,Active,2016-08-30 10:50:00,2016-08-30 10:50:00
SER2148891NDSCZYLVIC,US2560386LUVLOHXER,Tony Ospina Puebla,Mantenimiento SERT,Technology,3,other,workingDay,3115,MXN,Mi,08:00,15:00,142,NULL,2441,NULL,28041,NULL,Cualquier mantenimiento a dispositivos electronicos,18.jpg,Active,2016-08-31 10:50:00,2016-08-31 10:50:00
SER2273902OQJZZONVIC,US2292796PMTKDMLER,Julia Lucas Ledezma,Mantenimiento SERT,Technology,5,face to face,repair,3849,USD,J,07:00,14:00,142,NULL,2441,NULL,28041,NULL,Cualquier mantenimiento a dispositivos electronicos,19.jpg,Active,2016-09-01 10:50:00,2016-09-01 10:50:00
